,Return (%),Volatility,Sharpe Ratio,AAPL_Weightage,META_Weightage,GOOG_Weightage,TSLA_Weightage,MSFT_Weightage,MU_Weightage,GFS_Weightage
0,0.0031775457498139092,0.07635047780746608,0.008874152058648336,0.12377385005440206,0.3141814830632648,0.24190121120621194,0.1978379931229667,0.05155930389311296,0.051551332948848096,0.01919482571119334
1,-0.00038864955152302823,0.06994441272516731,-0.041299218035805135,0.20571128856353235,0.1427609663966766,0.16816270349330772,0.0048886855943484665,0.23034737963166224,0.19769979712507546,0.0504291791953972
2,0.024702113702688232,0.08770335097625466,0.2531501186163271,0.07188873895849332,0.07251324796141105,0.12028926236160258,0.2074746868367767,0.1707795313622471,0.115144228861359,0.24191030365811017
3,0.02132890765229318,0.0805678482172229,0.23370250129465595,0.05066692032955161,0.1061126960200889,0.13306984435861222,0.16565360975035986,0.285191389030472,0.07252545427611098,0.18678008623480447
4,0.015683591358124117,0.09064876953319545,0.14543596593769875,0.1744189679347722,0.01367595172807595,0.17887363277760626,0.05020579037860411,0.019152519717400056,0.2793713132576583,0.2843018242058832
5,0.02180336779514997,0.0813085095479656,0.23740894898291684,0.2738210065345454,0.10317902337714953,0.03308357780972328,0.2317639666437223,0.1490888102803434,0.04133689005630239,0.1677267252982137
6,0.007001254329131481,0.08825391692644455,0.051003451018305085,0.010602286146719557,0.2803515472383262,0.07978416416261687,0.20426149800872612,0.09610329018595887,0.1603415848506848,0.16855562940696764
7,0.014665487680639345,0.08296874225915227,0.14662736049005698,0.03498597965479437,0.18350581793733317,0.1467034219477083,0.17781173173143539,0.169357083591053,0.1131599259256046,0.174476039212071
8,0.027972648198670746,0.10239178244656329,0.2487762942496341,0.04127839981972317,0.09141858084207934,0.021096816918070485,0.1517542747164026,0.18130323126399606,0.12657404372729772,0.3865746527124306
9,0.026607147390129537,0.09045999425199074,0.2664951240542337,0.1120124786144848,0.08820708429008178,0.1703943000961519,0.04424702043439165,0.2518717147899011,0.023407216572499206,0.30986018520248965
10,0.018316959732467945,0.08279748289784387,0.19103189105377785,0.1931056619036792,0.04969036339119064,0.0013808472710460584,0.2039123153169567,0.17675504021799981,0.18229377176008135,0.19286200013904625
11,0.013672718557680145,0.081256333864517,0.13749966342696449,0.030480616147388902,0.14756307198243737,0.04769771001729761,0.35529810193567374,0.2565818125182747,0.1362147763984842,0.026163911000443466
12,0.011957986152008665,0.07136962699478723,0.1325211655190445,0.08930240036689004,0.09338039235175391,0.20951539202821798,0.18308247314431764,0.2547740563227242,0.13560232643896164,0.03434295934713463
13,0.009675915267984218,0.07671172098005974,0.09354392231468132,0.1678087337643042,0.17899377319290727,0.1320545449503115,0.18138937509200806,0.11617780493976577,0.1229860151339588,0.10058975292674426
14,0.02891101844041722,0.10262839810386791,0.25734610427892696,0.010040564077756291,0.04261715192157356,0.012414539491316774,0.25138233812574173,0.12417072399845548,0.20088560335355324,0.3584890790316029
15,0.0063366980009179705,0.07542835608459701,0.05086545962389668,0.11477663757847772,0.18894440547333588,0.3478633068372684,0.10534096553635408,0.03544232101180657,0.13340446917444956,0.07422789438830779
16,0.01852410859343626,0.08081490596416066,0.1982815967210621,0.18138730716941287,0.15766715033491438,0.12357931791580047,0.1700250499289971,0.15679927071845984,0.036400479762970304,0.1741414241694449
17,0.008153859171940735,0.07973075295910112,0.07091189988938085,0.1621607861356899,0.2427681723090496,0.26942237850465184,0.09561219108697859,0.03308864985944246,0.06853189361635081,0.12841592848783684
18,0.0009692202700974147,0.076122861137562,-0.020109329930942894,0.27674631248812775,0.2911976957938169,0.002352007040207209,0.17279325323938224,0.14121622338091155,0.07514230804045242,0.04055220001710174
19,0.013928279804218511,0.08834477034226593,0.12936000354002833,0.08113898187032334,0.22660928729308788,0.07767529146465839,0.12468083906633473,0.16895639589636183,0.08739102449780894,0.23354817991142496
20,0.022246689141530055,0.08175993515135861,0.2415203620816708,0.32695731125944405,0.08553409926799418,0.16892253255709852,0.10221272760696364,0.0967644489925749,0.012531031248139268,0.2070778490677854
21,0.031589502537937096,0.08827242804084591,0.3295423404970422,0.19223056809163153,0.019686100155661062,0.10655779461985095,0.34733191394407553,0.09161137864917653,0.05540956015381407,0.18717268438579038
22,0.01269558597331958,0.07518105008453643,0.13561377450641185,0.24671496804508547,0.060588069864982004,0.1682400686862565,0.19063853547136914,0.05948228281931953,0.18227747212859677,0.09205860298439049
